res/rcll-1-robots/15/cope__eps_200__disp_true__dispThreshold_0.25.log,,,,,,,,,
res/rcll-1-robots/15/cope__eps_20__disp_false.log,,;;;; Problem Unsolvable,0.30,509,139,481,0,,
res/rcll-1-robots/15/cope__eps_20__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,0.41,706,293,709,0,,
res/rcll-1-robots/15/cope__eps_20__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,0.41,706,293,709,0,,
res/rcll-1-robots/15/cope__eps_20__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,0.31,965,394,968,0,,
res/rcll-1-robots/15/cope__eps_300__disp_false.log,;;;; Solution Found,,0.28,824,232,830,129.75,0.004958,0.774
res/rcll-1-robots/15/cope__eps_300__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,0.53,824,232,830,129.75,0.010921,0.774
res/rcll-1-robots/15/cope__eps_300__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,0.28,824,232,830,129.75,0.005973,0.774
res/rcll-1-robots/15/cope__eps_300__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,0.45,824,232,830,129.75,0.007966,0.774
res/rcll-1-robots/15/cope__eps_500__disp_false.log,;;;; Solution Found,,0.48,803,230,809,109.445,0.011903,0.460
res/rcll-1-robots/15/cope__eps_500__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,0.48,803,230,809,109.445,0.009187,0.460
res/rcll-1-robots/15/cope__eps_500__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,0.27,803,230,809,109.445,0.004974,0.460
res/rcll-1-robots/15/cope__eps_500__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,0.27,803,230,809,109.445,0.008623,0.460
res/rcll-1-robots/15/cope__eps_50__disp_false.log,,;;;; Problem Unsolvable,0.55,1025,324,999,0,,
res/rcll-1-robots/15/cope__eps_50__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,0.78,1092,538,1100,0,,
res/rcll-1-robots/15/cope__eps_50__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,1.52,2346,921,2359,0,,
res/rcll-1-robots/15/cope__eps_50__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,1.41,2346,921,2359,0,,
res/rcll-1-robots/16/cope__eps_1000__disp_false.log,;;;; Solution Found,,0.45,788,251,794,109.08,0.008942,0.251
res/rcll-1-robots/16/cope__eps_1000__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,0.48,788,251,794,109.08,0.00792,0.251
res/rcll-1-robots/16/cope__eps_1000__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,0.53,788,251,794,109.08,0.011045,0.251
res/rcll-1-robots/16/cope__eps_1000__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,0.48,788,251,794,109.08,0.007933,0.251
res/rcll-1-robots/16/cope__eps_100__disp_false.log,;;;; Solution Found,,0.56,950,371,972,139.514,0.007924,3.710
res/rcll-1-robots/16/cope__eps_100__disp_true__dispThreshold_0.025.log,,,,,,,32,,
res/rcll-1-robots/16/cope__eps_100__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,0.68,991,474,1007,140.049,0.011901,4.740
res/rcll-1-robots/16/cope__eps_100__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,0.67,1045,435,1067,138.814,0.012927,4.350
res/rcll-1-robots/16/cope__eps_10__disp_false.log,,;;;; Problem Unsolvable,0.21,339,77,300,0,,
res/rcll-1-robots/16/cope__eps_10__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,0.20,339,77,300,0,,
res/rcll-1-robots/16/cope__eps_10__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,0.20,339,77,300,0,,
res/rcll-1-robots/16/cope__eps_10__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,0.19,339,77,300,0,,
res/rcll-1-robots/16/cope__eps_200__disp_false.log,;;;; Solution Found,,1.18,1779,667,1798,112.164,0.101381,3.335
res/rcll-1-robots/16/cope__eps_200__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,1.25,1788,669,1806,140.657,0.107311,3.345
res/rcll-1-robots/16/cope__eps_200__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,1.29,1826,638,1833,109.834,0.187817,3.190
res/rcll-1-robots/16/cope__eps_200__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,2.02,2691,1115,2716,140.166,0.170769,5.575
res/rcll-1-robots/16/cope__eps_20__disp_false.log,,;;;; Problem Unsolvable,0.15,481,138,456,0,,
res/rcll-1-robots/16/cope__eps_20__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,0.64,1028,446,1035,132.918,0.009859,22.300
res/rcll-1-robots/16/cope__eps_20__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,0.61,888,365,894,132.918,0.01191,18.250
res/rcll-1-robots/16/cope__eps_20__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,0.86,1357,485,1362,125.489,0.014789,24.250
res/rcll-1-robots/16/cope__eps_300__disp_false.log,;;;; Solution Found,,0.23,788,251,794,109.666,0.003985,0.837
res/rcll-1-robots/16/cope__eps_300__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,0.52,788,251,794,109.499,0.012922,0.837
res/rcll-1-robots/16/cope__eps_300__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,0.48,788,251,794,109.499,0.013932,0.837
res/rcll-1-robots/16/cope__eps_300__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,0.48,788,251,794,109.666,0.01294,0.837
res/rcll-1-robots/16/cope__eps_500__disp_false.log,;;;; Solution Found,,0.52,788,251,794,109.331,0.011902,0.502
res/rcll-1-robots/16/cope__eps_500__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,0.51,788,251,794,109.331,0.008905,0.502
res/rcll-1-robots/16/cope__eps_500__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,0.49,788,251,794,109.331,0.009951,0.502
res/rcll-1-robots/16/cope__eps_500__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,0.51,788,251,794,109.331,0.010873,0.502
res/rcll-1-robots/16/cope__eps_50__disp_false.log,,;;;; Problem Unsolvable,0.68,1182,325,1152,0,,
res/rcll-1-robots/16/cope__eps_50__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,0.46,1373,434,1385,1112.84,0.011951,8.680
res/rcll-1-robots/16/cope__eps_50__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,0.80,1373,434,1385,1112.84,0.017884,8.680
res/rcll-1-robots/16/cope__eps_50__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,0.86,1373,434,1385,1112.84,0.019858,8.680
res/rcll-1-robots/17/cope__eps_1000__disp_false.log,;;;; Solution Found,,0.97,1656,548,1662,112.15,0.043669,0.548
res/rcll-1-robots/17/cope__eps_1000__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,0.91,1656,548,1662,112.15,0.0397,0.548
res/rcll-1-robots/17/cope__eps_1000__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,0.94,1656,548,1662,112.15,0.040815,0.548
res/rcll-1-robots/17/cope__eps_1000__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,1.02,1656,548,1662,112.15,0.050603,0.548
res/rcll-1-robots/17/cope__eps_100__disp_false.log,,;;;; Problem Unsolvable,1.20,2104,642,2053,0,,
res/rcll-1-robots/17/cope__eps_100__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,1.83,3137,1111,3150,144.601,0.059614,11.110
res/rcll-1-robots/17/cope__eps_100__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,2.27,4132,1613,4152,0,,
res/rcll-1-robots/17/cope__eps_100__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,1.63,2733,954,2746,114.612,0.059608,9.540
res/rcll-1-robots/17/cope__eps_10__disp_false.log,,;;;; Problem Unsolvable,0.24,357,76,327,0,,
res/rcll-1-robots/17/cope__eps_10__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,0.23,357,76,327,0,,
res/rcll-1-robots/17/cope__eps_10__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,0.22,357,76,327,0,,
res/rcll-1-robots/17/cope__eps_10__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,0.24,357,76,327,0,,
res/rcll-1-robots/17/cope__eps_200__disp_false.log,;;;; Solution Found,,0.85,2511,860,2520,124.805,0.037813,4.300
res/rcll-1-robots/17/cope__eps_200__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,0.92,2774,909,2786,112.607,0.051711,4.545
res/rcll-1-robots/17/cope__eps_200__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,1.17,3217,1158,3229,113.107,0.064698,5.790
res/rcll-1-robots/17/cope__eps_200__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,2.02,3291,1311,3315,113.607,0.135034,6.555
res/rcll-1-robots/17/cope__eps_20__disp_false.log,,;;;; Problem Unsolvable,0.18,604,137,572,0,,
res/rcll-1-robots/17/cope__eps_20__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,0.34,604,137,572,0,,
res/rcll-1-robots/17/cope__eps_20__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,0.33,604,137,572,0,,
res/rcll-1-robots/17/cope__eps_20__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,0.34,604,137,572,0,,
res/rcll-1-robots/17/cope__eps_300__disp_false.log,;;;; Solution Found,,2.94,3836,1218,3844,115.662,0.352677,4.060
res/rcll-1-robots/17/cope__eps_300__disp_true__dispThreshold_0.025.log,,,,,,,,,
res/rcll-1-robots/17/cope__eps_300__disp_true__dispThreshold_0.1.log,,,,,,,,,
res/rcll-1-robots/17/cope__eps_300__disp_true__dispThreshold_0.25.log,,,,,,,,,
res/rcll-1-robots/17/cope__eps_500__disp_false.log,;;;; Solution Found,,0.97,1652,546,1658,112.694,0.041678,1.092
res/rcll-1-robots/17/cope__eps_500__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,0.96,1652,546,1658,112.694,0.052412,1.092
res/rcll-1-robots/17/cope__eps_500__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,0.92,1652,546,1658,112.694,0.041726,1.092
res/rcll-1-robots/17/cope__eps_500__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,0.98,1652,546,1658,112.694,0.044768,1.092
res/rcll-1-robots/17/cope__eps_50__disp_false.log,,;;;; Problem Unsolvable,0.57,1124,321,1095,0,,
res/rcll-1-robots/17/cope__eps_50__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,0.59,1838,704,1852,0,,
res/rcll-1-robots/17/cope__eps_50__disp_true__dispThreshold_0.1.log,,,,,,,26,,
res/rcll-1-robots/17/cope__eps_50__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,1.62,2624,1057,2636,144.323,0.048725,21.140
res/rcll-1-robots/18/cope__eps_1000__disp_false.log,;;;; Solution Found,,1.50,2542,926,2560,106.188,0.082508,0.926
res/rcll-1-robots/18/cope__eps_1000__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,1.42,2542,926,2560,106.188,0.069615,0.926
res/rcll-1-robots/18/cope__eps_1000__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,1.48,2542,926,2560,106.188,0.08152,0.926
res/rcll-1-robots/18/cope__eps_1000__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,1.35,2542,926,2560,106.188,0.065759,0.926
res/rcll-1-robots/18/cope__eps_100__disp_false.log,,;;;; Problem Unsolvable,1.03,1748,593,1719,0,,
res/rcll-1-robots/18/cope__eps_100__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,0.96,2934,1057,2960,136.381,0.031851,10.570
res/rcll-1-robots/18/cope__eps_100__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,0.94,2934,1057,2960,136.381,0.027876,10.570
res/rcll-1-robots/18/cope__eps_100__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,1.62,2934,1057,2960,136.381,0.063519,10.570
res/rcll-1-robots/18/cope__eps_10__disp_false.log,,;;;; Problem Unsolvable,0.21,327,72,300,0,,
res/rcll-1-robots/18/cope__eps_10__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,0.21,327,72,300,0,,
res/rcll-1-robots/18/cope__eps_10__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,0.22,327,72,300,0,,
res/rcll-1-robots/18/cope__eps_10__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,0.22,327,72,300,0,,
res/rcll-1-robots/18/cope__eps_200__disp_false.log,,;;;; Problem Unsolvable,2.25,4218,1313,3912,0,,
res/rcll-1-robots/18/cope__eps_200__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,1.91,3353,1302,3371,106.267,0.097344,6.510
res/rcll-1-robots/18/cope__eps_200__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,1.95,3561,1266,3573,106.767,0.131716,6.330
res/rcll-1-robots/18/cope__eps_200__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,3.69,5650,2108,5675,1123.46,0.305675,10.540
res/rcll-1-robots/18/cope__eps_20__disp_false.log,,;;;; Problem Unsolvable,0.30,568,130,538,0,,
res/rcll-1-robots/18/cope__eps_20__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,0.32,568,130,538,0,,
res/rcll-1-robots/18/cope__eps_20__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,0.17,568,130,538,0,,
res/rcll-1-robots/18/cope__eps_20__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,0.32,568,130,538,0,,
res/rcll-1-robots/18/cope__eps_300__disp_false.log,,;;;; Problem Unsolvable,3.69,6971,1979,6501,0,,
res/rcll-1-robots/18/cope__eps_300__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,0.62,2102,806,2108,106.266,0.025902,2.687
res/rcll-1-robots/18/cope__eps_300__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,1.33,2129,807,2135,106.266,0.062717,2.690
res/rcll-1-robots/18/cope__eps_300__disp_true__dispThreshold_0.25.log,,,,,,,3,,
res/rcll-1-robots/18/cope__eps_500__disp_false.log,;;;; Solution Found,,3.57,5271,1750,5294,135.636,0.629092,3.500
res/rcll-1-robots/18/cope__eps_500__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,1.63,2708,1129,2726,106.864,0.114264,2.258
res/rcll-1-robots/18/cope__eps_500__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,1.45,2553,935,2571,107.064,0.093401,1.870
res/rcll-1-robots/18/cope__eps_500__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,1.55,2553,935,2571,107.064,0.094239,1.870
res/rcll-1-robots/18/cope__eps_50__disp_false.log,,;;;; Problem Unsolvable,0.52,1025,304,995,0,,
res/rcll-1-robots/18/cope__eps_50__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,0.65,1206,420,1207,0,,
res/rcll-1-robots/18/cope__eps_50__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,0.35,1493,566,1500,0,,
res/rcll-1-robots/18/cope__eps_50__disp_true__dispThreshold_0.25.log,,,,,,,27,,
res/rcll-1-robots/19/cope__eps_1000__disp_false.log,,,,,,,,,
res/rcll-1-robots/19/cope__eps_1000__disp_true__dispThreshold_0.025.log,,,,,,,10,,
res/rcll-1-robots/19/cope__eps_1000__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,67.81,37419,13451,37426,142.42,32.7805,13.451
res/rcll-1-robots/19/cope__eps_1000__disp_true__dispThreshold_0.25.log,,,,,,,,,
res/rcll-1-robots/19/cope__eps_100__disp_false.log,,;;;; Problem Unsolvable,34.02,20839,7936,20663,0,,
res/rcll-1-robots/19/cope__eps_100__disp_true__dispThreshold_0.025.log,,,,,,,15,,
res/rcll-1-robots/19/cope__eps_100__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,4.90,5824,2189,5824,130.727,0.891383,21.890
res/rcll-1-robots/19/cope__eps_100__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,19.00,20166,7523,20174,161.28,3.9113,75.230
res/rcll-1-robots/19/cope__eps_10__disp_false.log,,;;;; Problem Unsolvable,1.51,2583,820,2514,0,,
res/rcll-1-robots/19/cope__eps_10__disp_true__dispThreshold_0.025.log,,,,,,,,,
res/rcll-1-robots/19/cope__eps_10__disp_true__dispThreshold_0.1.log,,,,,,,,,
res/rcll-1-robots/19/cope__eps_10__disp_true__dispThreshold_0.25.log,,,,,,,,,
res/rcll-1-robots/19/cope__eps_200__disp_false.log,,;;;; Problem Unsolvable,204.35,44638,15733,44564,0,,
res/rcll-1-robots/19/cope__eps_200__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,14.28,13995,5252,14002,145.843,3.12786,26.260
res/rcll-1-robots/19/cope__eps_200__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,13.09,20417,7488,20417,157.843,4.36327,37.440
res/rcll-1-robots/19/cope__eps_200__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,29.19,20369,7352,20376,156.343,7.75064,36.760
res/rcll-1-robots/19/cope__eps_20__disp_false.log,,;;;; Problem Unsolvable,2.91,4377,1600,4319,0,,
res/rcll-1-robots/19/cope__eps_20__disp_true__dispThreshold_0.025.log,,,,,,,10,,
res/rcll-1-robots/19/cope__eps_20__disp_true__dispThreshold_0.1.log,,,,,,,13,,
res/rcll-1-robots/19/cope__eps_20__disp_true__dispThreshold_0.25.log,,,,,,,13,,
res/rcll-1-robots/19/cope__eps_300__disp_false.log,,,,,,,,,
res/rcll-1-robots/19/cope__eps_300__disp_true__dispThreshold_0.025.log,,,,,,,17,,
res/rcll-1-robots/19/cope__eps_300__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,45.75,25322,9288,25322,152.342,15.3699,30.960
res/rcll-1-robots/19/cope__eps_300__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,100.84,35233,12481,35233,143.34,39.3007,41.604
res/rcll-1-robots/19/cope__eps_500__disp_false.log,,,,,,,,,
res/rcll-1-robots/19/cope__eps_500__disp_true__dispThreshold_0.025.log,,,,,,,10,,
res/rcll-1-robots/19/cope__eps_500__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,30.09,27911,10251,27918,143.121,9.63209,20.502
res/rcll-1-robots/19/cope__eps_500__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,104.48,40927,14735,40927,1131.8,39.8106,29.470
res/rcll-1-robots/19/cope__eps_50__disp_false.log,,;;;; Problem Unsolvable,9.23,9821,3978,9714,0,,
res/rcll-1-robots/19/cope__eps_50__disp_true__dispThreshold_0.025.log,,,,,,,15,,
res/rcll-1-robots/19/cope__eps_50__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,3.22,4685,1782,4685,135.737,0.34514,35.640
res/rcll-1-robots/19/cope__eps_50__disp_true__dispThreshold_0.25.log,,,,,,,8,,
res/rcll-1-robots/1/cope__eps_1000__disp_false.log,;;;; Solution Found,,1.84,4798,1941,4857,128.619,0.253698,1.941
res/rcll-1-robots/1/cope__eps_1000__disp_true__dispThreshold_0.025.log,,,,,,,,,
res/rcll-1-robots/1/cope__eps_1000__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,3.00,9240,4372,9394,0,,
res/rcll-1-robots/1/cope__eps_1000__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,9.03,11177,5255,11336,0,,
res/rcll-1-robots/1/cope__eps_100__disp_false.log,,;;;; Problem Unsolvable,0.85,1639,612,1635,0,,
res/rcll-1-robots/1/cope__eps_100__disp_true__dispThreshold_0.025.log,,,,,,,,,
res/rcll-1-robots/1/cope__eps_100__disp_true__dispThreshold_0.1.log,,,,,,,,,
res/rcll-1-robots/1/cope__eps_100__disp_true__dispThreshold_0.25.log,,,,,,,,,
res/rcll-1-robots/1/cope__eps_10__disp_false.log,,;;;; Problem Unsolvable,0.21,331,75,300,0,,
res/rcll-1-robots/1/cope__eps_10__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,0.17,331,75,300,0,,
res/rcll-1-robots/1/cope__eps_10__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,0.19,331,75,300,0,,
res/rcll-1-robots/1/cope__eps_10__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,0.20,331,75,300,0,,
res/rcll-1-robots/1/cope__eps_200__disp_false.log,,;;;; Problem Unsolvable,2.00,3376,1212,3371,0,,
res/rcll-1-robots/1/cope__eps_200__disp_true__dispThreshold_0.025.log,;;;; Solution Found,,16.88,13274,5955,13465,1140.45,6.10398,29.775
res/rcll-1-robots/1/cope__eps_200__disp_true__dispThreshold_0.1.log,,,,,,,,,
res/rcll-1-robots/1/cope__eps_200__disp_true__dispThreshold_0.25.log,,,,,,,,,
res/rcll-1-robots/1/cope__eps_20__disp_false.log,,;;;; Problem Unsolvable,0.30,529,135,507,0,,
res/rcll-1-robots/1/cope__eps_20__disp_true__dispThreshold_0.025.log,,,,,,,33,,
res/rcll-1-robots/1/cope__eps_20__disp_true__dispThreshold_0.1.log,,,,,,,33,,
res/rcll-1-robots/1/cope__eps_20__disp_true__dispThreshold_0.25.log,,,,,,,33,,
res/rcll-1-robots/1/cope__eps_300__disp_false.log,,;;;; Problem Unsolvable,2.59,4750,1847,4687,0,,
res/rcll-1-robots/1/cope__eps_300__disp_true__dispThreshold_0.025.log,,,,,,,23,,
res/rcll-1-robots/1/cope__eps_300__disp_true__dispThreshold_0.1.log,,,,,,,23,,
res/rcll-1-robots/1/cope__eps_300__disp_true__dispThreshold_0.25.log,;;;; Solution Found,,3.81,5829,1909,5859,1121.8,0.406801,6.364
res/rcll-1-robots/1/cope__eps_500__disp_false.log,;;;; Solution Found,,1.74,4506,1948,4592,138.543,0.100877,3.896
res/rcll-1-robots/1/cope__eps_500__disp_true__dispThreshold_0.025.log,,,,,,,,,
res/rcll-1-robots/1/cope__eps_500__disp_true__dispThreshold_0.1.log,,,,,,,11,,
res/rcll-1-robots/1/cope__eps_500__disp_true__dispThreshold_0.25.log,,,,,,,11,,
res/rcll-1-robots/1/cope__eps_50__disp_false.log,,;;;; Problem Unsolvable,0.55,971,315,959,0,,
res/rcll-1-robots/1/cope__eps_50__disp_true__dispThreshold_0.025.log,,,,,,,18,,
res/rcll-1-robots/1/cope__eps_50__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,1.17,1929,810,1958,136.432,0.03105,16.200
res/rcll-1-robots/1/cope__eps_50__disp_true__dispThreshold_0.25.log,,,,,,,31,,
res/rcll-1-robots/20/cope__eps_1000__disp_false.log,,;;;; Problem Unsolvable,9.18,14557,5937,14377,0,,
res/rcll-1-robots/20/cope__eps_1000__disp_true__dispThreshold_0.025.log,,,,,,,13,,
res/rcll-1-robots/20/cope__eps_1000__disp_true__dispThreshold_0.1.log,,,,,,,13,,
res/rcll-1-robots/20/cope__eps_1000__disp_true__dispThreshold_0.25.log,,,,,,,13,,
res/rcll-1-robots/20/cope__eps_100__disp_false.log,,;;;; Problem Unsolvable,1.05,1780,609,1728,0,,
res/rcll-1-robots/20/cope__eps_100__disp_true__dispThreshold_0.025.log,,,,,,,,,
res/rcll-1-robots/20/cope__eps_100__disp_true__dispThreshold_0.1.log,,,,,,,,,
res/rcll-1-robots/20/cope__eps_100__disp_true__dispThreshold_0.25.log,,,,,,,,,
res/rcll-1-robots/20/cope__eps_10__disp_false.log,,;;;; Problem Unsolvable,0.17,268,74,237,0,,
res/rcll-1-robots/20/cope__eps_10__disp_true__dispThreshold_0.025.log,,;;;; Problem Unsolvable,0.16,268,74,237,0,,
res/rcll-1-robots/20/cope__eps_10__disp_true__dispThreshold_0.1.log,,;;;; Problem Unsolvable,0.09,268,74,237,0,,
res/rcll-1-robots/20/cope__eps_10__disp_true__dispThreshold_0.25.log,,;;;; Problem Unsolvable,0.17,268,74,237,0,,
res/rcll-1-robots/20/cope__eps_200__disp_false.log,,;;;; Problem Unsolvable,1.99,3211,1210,3132,0,,
res/rcll-1-robots/20/cope__eps_200__disp_true__dispThreshold_0.025.log,,,,,,,22,,
res/rcll-1-robots/20/cope__eps_200__disp_true__dispThreshold_0.1.log,;;;; Solution Found,,4.24,6196,2043,6215,1115.73,0.496603,10.215
